Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
28-12-2021,09:53,31,27,84.9,6,M,1009.9
28-12-2021,10:39,32,28,85,5,M,1010.2
28-12-2021,10:53,32,28,85,5,M,1010.1
28-12-2021,11:00,32,28,85,5,M,1010.6
28-12-2021,11:18,32,28,85,5,M,1010.2
28-12-2021,11:41,32,28,85,6,M,1010.2
28-12-2021,11:48,32,28,85,6,M,1009.9
28-12-2021,11:53,32,28,85,6,M,1009.8
28-12-2021,12:04,32,28,85,6,M,1009.9
28-12-2021,12:24,32,29,88.5,3,M,1009.9
28-12-2021,12:51,32,28,85,4,M,1009.9
28-12-2021,12:53,32,29,88.5,3,M,1009.6
28-12-2021,13:35,32,29,88.5,4,M,1009.9
28-12-2021,13:37,32,29,88.5,5,M,1009.9
28-12-2021,13:53,32,29,88.5,5,M,1009.7
28-12-2021,14:53,31,28,88.5,6,M,1009.5
28-12-2021,15:53,32,29,88.5,5,M,1009.8
28-12-2021,16:36,32,29,88.5,5,M,1010.2
28-12-2021,16:53,32,29,88.5,6,M,1010
28-12-2021,17:53,33,30,88.6,5,M,1010.1
28-12-2021,18:53,33,30,88.6,7,M,1010
28-12-2021,19:53,34,30,85.1,6,M,1009.2
28-12-2021,20:53,34,30,85.1,5,M,1008.5
28-12-2021,21:53,35,31,85.2,6,M,1007.7
28-12-2021,22:53,35,31,85.2,6,M,1007.2
28-12-2021,23:53,35,31,85.2,6,M,1006.9
29-12-2021,00:14,35,31,85.2,7,M,1006.8
29-12-2021,00:26,35,31,85.2,7,M,1006.8
29-12-2021,00:53,34,31,88.6,7,M,1006.9
29-12-2021,01:53,34,31,88.6,7,M,1006.6
29-12-2021,02:29,34,31,88.6,7,M,1006.2
29-12-2021,02:53,34,31,88.6,7,M,1006
29-12-2021,03:19,34,31,88.6,7,M,1006.5
29-12-2021,03:53,34,30,85.1,7,M,1006.2
29-12-2021,04:24,34,31,88.6,5,M,1006.5
29-12-2021,04:53,34,30,85.1,6,M,1006.3
29-12-2021,05:53,33,29,85,8,M,1006.1
29-12-2021,06:53,33,28,81.6,5,M,1006.1
29-12-2021,07:53,33,28,81.6,5,M,1006.3
29-12-2021,08:53,32,27,81.5,5,M,1006
29-12-2021,09:53,32,28,85,0,M,1006.9
29-12-2021,10:53,31,27,84.9,5,M,1007.3
29-12-2021,11:53,31,26,81.5,4,M,1007.4
29-12-2021,12:53,31,25,78.1,6,M,1007.9
29-12-2021,13:53,30,24,78,5,M,1008.5
29-12-2021,14:53,30,24,78,8,M,1009.3
29-12-2021,15:35,30,22,71.7,6,M,1010.6
29-12-2021,15:53,29,22,74.7,5,M,1010.5
29-12-2021,16:27,29,22,74.7,3,M,1011.3
29-12-2021,16:53,30,22,71.7,5,M,1011.7
29-12-2021,17:53,32,22,66.2,7,M,1012.7
29-12-2021,18:25,32,21,63.4,8,M,1013.3
29-12-2021,18:53,32,20,60.8,7,M,1013.5
29-12-2021,19:53,34,21,58.5,11,M,1013.3
29-12-2021,20:53,34,20,56.1,11,M,1013.4
29-12-2021,21:53,35,20,53.9,9,M,1014
29-12-2021,22:53,34,21,58.5,10,M,1014.5
29-12-2021,23:53,32,20,60.8,10,M,1014.5
30-12-2021,00:53,30,19,63.1,7,M,1015
30-12-2021,01:53,28,18,65.6,7,M,1014.9
30-12-2021,02:53,28,18,65.6,7,M,1014.8
30-12-2021,03:53,28,18,65.6,6,M,1015
30-12-2021,04:53,28,19,68.5,5,M,1014.3
30-12-2021,05:53,29,19,65.8,4,M,1014.2
30-12-2021,06:53,29,20,68.6,5,M,1013.6
30-12-2021,07:53,29,21,71.6,3,M,1012.5
30-12-2021,08:38,29,22,74.7,4,M,1012.3
30-12-2021,08:53,29,22,74.7,4,M,1012.2
30-12-2021,09:02,29,23,78,5,M,1012.3
30-12-2021,09:53,30,24,78,4,M,1011.7
30-12-2021,10:37,30,25,81.4,6,M,1011.3
30-12-2021,10:53,30,25,81.4,6,M,1010.6
30-12-2021,11:15,30,26,84.8,6,M,1010.6
30-12-2021,11:53,31,26,81.5,6,M,1008.4
30-12-2021,12:53,36,30,78.6,7,M,1006
30-12-2021,13:53,37,30,75.5,13,24,1005.2
30-12-2021,14:53,36,31,81.8,12,18,1004.1
30-12-2021,15:03,36,32,85.2,10,20,1004.1
30-12-2021,15:30,36,31,81.8,13,18,1004.8
30-12-2021,15:53,36,32,85.2,11,M,1004.6
30-12-2021,16:53,37,32,81.9,15,20,1004.6
30-12-2021,17:53,38,34,85.3,8,M,1005.1
30-12-2021,18:53,39,35,85.4,7,M,1005.4
30-12-2021,19:53,40,36,85.5,3,M,1005.3
30-12-2021,20:10,40,35,82.1,5,M,1005.5
30-12-2021,20:53,42,37,82.3,5,M,1005
30-12-2021,21:48,43,37,79.2,6,M,1005.5
30-12-2021,21:53,42,37,82.3,8,M,1005.2
30-12-2021,22:53,43,38,82.3,5,M,1005
30-12-2021,23:38,43,38,82.3,6,M,1005.5
30-12-2021,23:53,43,38,82.3,5,M,1005.5
31-12-2021,00:53,42,36,79.1,7,M,1005.7
31-12-2021,01:53,42,36,79.1,6,M,1006.3
31-12-2021,02:10,42,36,79.1,6,M,1006.5
31-12-2021,02:53,42,35,76,5,M,1006.9
31-12-2021,03:03,41,35,79,6,M,1007.2
31-12-2021,03:40,41,35,79,10,M,1007.5
31-12-2021,03:53,41,35,79,9,M,1007.7
31-12-2021,04:53,38,33,82,3,M,1008
31-12-2021,05:53,39,33,78.8,4,M,1008.7
31-12-2021,06:53,38,33,82,4,M,1009.2
31-12-2021,07:53,35,31,85.2,5,M,1009.4
31-12-2021,08:53,37,32,81.9,0,M,1009.9
31-12-2021,09:53,38,33,82,0,M,1009.9
31-12-2021,10:53,37,31,78.7,4,M,1010.3
31-12-2021,11:53,37,31,78.7,7,M,1010.6
31-12-2021,12:53,36,31,81.8,5,M,1010.5
31-12-2021,13:53,36,32,85.2,0,M,1010.9
31-12-2021,14:53,36,32,85.2,0,M,1011.4
31-12-2021,15:53,36,32,85.2,0,M,1012.3
31-12-2021,16:53,36,32,85.2,0,M,1013.4
31-12-2021,17:11,37,32,81.9,0,M,1014
31-12-2021,17:36,37,32,81.9,5,M,1014.3
31-12-2021,17:46,37,32,81.9,7,M,1014.6
31-12-2021,17:53,37,32,81.9,8,M,1014.6
31-12-2021,18:50,37,30,75.5,3,M,1015.3
31-12-2021,18:53,37,31,78.7,3,M,1015.2
31-12-2021,19:36,34,27,75.2,8,M,1015.6
31-12-2021,19:53,35,26,69.4,10,M,1015.5
31-12-2021,20:53,35,25,66.5,9,M,1015.9
31-12-2021,21:53,34,25,69.2,8,M,1016.9
31-12-2021,22:53,35,24,63.8,9,M,1017.7
31-12-2021,23:53,34,22,61,9,M,1018.8
01-01-2022,00:53,32,21,63.4,10,M,1019.5
01-01-2022,01:53,31,19,60.6,11,M,1020.2
01-01-2022,02:53,31,19,60.6,10,M,1021
01-01-2022,03:53,30,17,57.9,11,M,1021.9
01-01-2022,04:53,29,17,60.3,10,M,1022.3
01-01-2022,05:53,28,15,57.6,8,M,1023.1
01-01-2022,06:53,27,15,60.1,7,M,1023.4
01-01-2022,07:53,27,14,57.5,7,M,1023.8
01-01-2022,08:53,26,14,59.9,8,M,1024.4
01-01-2022,09:53,26,14,59.9,7,M,1025.1
01-01-2022,10:53,26,14,59.9,7,M,1025.3
01-01-2022,11:53,25,14,62.5,7,M,1025.7
01-01-2022,12:53,25,14,62.5,7,M,1025.9
01-01-2022,13:53,25,13,59.8,6,M,1026.4
01-01-2022,14:53,25,15,65.3,8,M,1026.6
01-01-2022,15:53,25,15,65.3,8,M,1026.9
01-01-2022,16:53,26,15,62.6,8,M,1027.4
01-01-2022,17:41,27,15,60.1,9,M,1027.5
01-01-2022,17:53,27,15,60.1,8,M,1027.7
01-01-2022,18:15,28,15,57.6,7,M,1027.9
01-01-2022,18:53,28,16,60.2,7,M,1027.8
01-01-2022,19:53,30,16,55.5,8,M,1027.1
01-01-2022,20:53,31,16,53.3,9,M,1026.4
01-01-2022,21:53,33,19,55.9,7,M,1026
01-01-2022,22:53,33,20,58.4,6,M,1025.5
01-01-2022,23:53,33,19,55.9,6,M,1025.1
02-01-2022,00:53,31,20,63.3,5,M,1024.5
02-01-2022,01:53,30,19,63.1,5,M,1024.1
02-01-2022,02:53,30,19,63.1,7,M,1023.6
02-01-2022,03:53,30,19,63.1,8,M,1023.4
02-01-2022,04:53,30,19,63.1,7,M,1022.7
02-01-2022,05:53,31,18,58.1,13,M,1022.5
02-01-2022,06:53,30,19,63.1,13,19,1021.9
02-01-2022,07:53,30,18,60.5,14,20,1021.2
02-01-2022,08:53,31,18,58.1,13,M,1020.5
02-01-2022,09:53,30,18,60.5,9,M,1020.3
02-01-2022,10:53,30,18,60.5,10,M,1019.9
02-01-2022,11:53,30,18,60.5,8,16,1019.1
02-01-2022,12:53,30,18,60.5,12,M,1018
02-01-2022,13:53,31,19,60.6,9,M,1017.7
02-01-2022,14:53,31,18,58.1,9,M,1017.7
02-01-2022,15:53,31,19,60.6,12,M,1016.7
02-01-2022,16:53,32,19,58.2,16,21,1015.7
02-01-2022,17:53,32,19,58.2,17,23,1014.8
02-01-2022,18:53,33,21,60.9,12,19,1014
02-01-2022,19:53,34,21,58.5,14,21,1013.1
02-01-2022,20:53,35,23,61.2,13,M,1011.7
02-01-2022,21:53,38,24,56.7,15,M,1010.2
02-01-2022,22:53,40,28,61.9,9,M,1009.1
02-01-2022,23:53,39,28,64.3,10,M,1008
03-01-2022,00:53,37,29,72.5,13,21,1006.8
03-01-2022,01:53,36,28,72.4,10,20,1005.5
03-01-2022,02:53,38,29,69.7,12,M,1004.1
03-01-2022,03:53,36,30,78.6,11,M,1003.4
03-01-2022,04:53,35,29,78.5,13,18,1002.4
03-01-2022,05:53,35,29,78.5,11,M,1000.9
03-01-2022,06:53,39,32,75.7,7,M,1000
03-01-2022,07:53,49,40,70.9,17,24,1000.8
03-01-2022,07:58,49,40,70.9,19,38,1000.7
03-01-2022,08:53,45,38,76.3,13,22,1001.2
03-01-2022,09:53,43,38,82.3,7,M,999.5
03-01-2022,10:53,38,35,88.8,7,M,999.3
03-01-2022,11:08,45,40,82.5,17,24,999
03-01-2022,11:20,46,41,82.6,9,22,998.7
03-01-2022,11:53,46,40,79.4,16,24,999.1
03-01-2022,12:53,43,37,79.2,9,M,999.9
03-01-2022,13:11,43,37,79.2,5,M,999.7
03-01-2022,13:53,42,37,82.3,7,M,998.8
03-01-2022,14:04,42,37,82.3,8,M,999.7
03-01-2022,14:53,41,37,85.5,5,M,1000.6
03-01-2022,15:35,41,36,82.2,9,M,1000.4
03-01-2022,15:53,41,36,82.2,8,M,1000.7
03-01-2022,16:23,39,35,85.4,10,M,1000.7
03-01-2022,16:50,39,36,88.9,8,M,1001.4
03-01-2022,16:53,39,35,85.4,9,M,1001.3
03-01-2022,17:29,41,37,85.5,10,M,1002.1
03-01-2022,17:53,41,37,85.5,9,M,1002.2
03-01-2022,18:53,41,36,82.2,6,M,1003.4
03-01-2022,19:53,41,37,85.5,9,M,1002.6
03-01-2022,20:25,41,37,85.5,9,M,1002.4
03-01-2022,20:45,41,36,82.2,9,M,1002.4
03-01-2022,20:53,41,37,85.5,8,16,1002.3
03-01-2022,21:53,41,36,82.2,9,M,1002.9
03-01-2022,22:14,41,36,82.2,7,M,1003.1
03-01-2022,22:39,41,36,82.2,6,M,1003.4
03-01-2022,22:53,41,36,82.2,7,M,1003.5
03-01-2022,23:12,40,36,85.5,6,M,1003.8
03-01-2022,23:53,40,36,85.5,4,M,1003.9
04-01-2022,00:14,40,36,85.5,4,M,1004.5
04-01-2022,00:53,40,36,85.5,9,M,1004.7
04-01-2022,01:10,40,36,85.5,6,M,1004.8
04-01-2022,01:53,39,34,82.1,5,M,1004.7
04-01-2022,02:39,39,34,82.1,11,M,1006.1
04-01-2022,02:53,39,34,82.1,11,M,1006.1
04-01-2022,03:26,38,34,85.3,8,M,1006.8
04-01-2022,03:37,38,34,85.3,7,M,1007.2
04-01-2022,03:53,38,34,85.3,7,M,1007.2
04-01-2022,04:53,38,33,82,3,M,1008.6
04-01-2022,05:53,38,34,85.3,0,M,1009.6
04-01-2022,06:53,40,35,82.1,8,M,1010.7
04-01-2022,07:42,40,35,82.1,7,M,1011.9
04-01-2022,07:53,40,35,82.1,7,M,1011.6
04-01-2022,08:53,39,35,85.4,9,M,1012.8
04-01-2022,09:53,40,35,82.1,8,M,1014.1
04-01-2022,10:53,40,35,82.1,8,M,1015
04-01-2022,11:53,40,35,82.1,8,M,1015.5
04-01-2022,12:53,41,35,79,9,M,1016.3
04-01-2022,13:53,41,35,79,9,M,1016.8
04-01-2022,14:26,41,35,79,5,M,1017.7
04-01-2022,14:53,40,35,82.1,5,M,1017.6
04-01-2022,15:42,40,36,85.5,0,M,1018.3
04-01-2022,15:53,40,36,85.5,3,M,1018.2
04-01-2022,16:15,41,36,82.2,4,M,1018.3
04-01-2022,16:53,42,37,82.3,4,M,1018.5
04-01-2022,17:53,42,38,85.6,5,M,1018.8
04-01-2022,18:53,44,38,79.3,5,M,1018.9
04-01-2022,19:53,44,39,82.4,5,M,1018.3
04-01-2022,20:38,45,39,79.3,4,M,1018.3
04-01-2022,20:53,45,40,82.5,6,M,1018.2
04-01-2022,21:53,45,40,82.5,7,M,1017.7
04-01-2022,22:53,46,41,82.6,6,M,1017.3
04-01-2022,23:31,45,41,85.8,6,M,1017
04-01-2022,23:53,45,41,85.8,5,M,1016.7
05-01-2022,00:16,42,39,89,8,M,1016.3
05-01-2022,00:26,42,39,89,8,M,1016.6
05-01-2022,00:53,42,39,89,7,M,1016.3
05-01-2022,01:39,41,38,89,7,M,1016.3
05-01-2022,01:53,41,38,89,6,M,1015.8
05-01-2022,02:09,41,38,89,5,M,1016
05-01-2022,02:17,41,38,89,7,M,1015.6
05-01-2022,02:36,40,37,88.9,8,M,1015.3
05-01-2022,02:53,40,37,88.9,4,M,1015
05-01-2022,03:04,40,37,88.9,5,M,1015.3
05-01-2022,03:36,39,37,92.4,7,M,1015.3
05-01-2022,03:53,40,37,88.9,4,M,1015
05-01-2022,04:11,39,37,92.4,4,M,1015
05-01-2022,04:34,39,37,92.4,5,M,1015
05-01-2022,04:53,39,37,92.4,5,M,1014.9
05-01-2022,05:09,39,37,92.4,4,M,1015
05-01-2022,05:43,39,37,92.4,4,M,1015.6
05-01-2022,05:53,39,37,92.4,4,M,1015.6
05-01-2022,06:33,39,36,88.9,4,M,1016.3
05-01-2022,06:53,39,36,88.9,4,M,1016.5
05-01-2022,07:28,39,36,88.9,5,M,1017.3
05-01-2022,07:53,39,37,92.4,0,M,1017.8
05-01-2022,08:39,39,36,88.9,0,M,1019
05-01-2022,08:53,39,37,92.4,0,M,1019
05-01-2022,09:00,40,37,88.9,0,M,1019.4
05-01-2022,09:53,40,37,88.9,0,M,1020.2
05-01-2022,10:53,40,37,88.9,3,M,1020.7
05-01-2022,11:53,40,38,92.5,0,M,1021.4
05-01-2022,12:53,40,38,92.5,0,M,1022
05-01-2022,13:24,41,38,89,3,M,1022.1
05-01-2022,13:53,41,39,92.5,0,M,1022.2
05-01-2022,14:53,42,39,89,0,M,1022.7
05-01-2022,15:53,41,39,92.5,5,M,1022.8
05-01-2022,16:28,42,39,89,4,M,1022.7
05-01-2022,16:53,42,39,89,4,M,1022.9
05-01-2022,17:05,42,39,89,5,M,1023.4
05-01-2022,17:27,42,39,89,5,M,1023.4
05-01-2022,17:53,42,39,89,5,M,1023.5
05-01-2022,18:00,42,39,89,4,M,1023.4
05-01-2022,18:53,43,40,89,4,M,1023.5
05-01-2022,19:53,42,39,89,4,M,1023
05-01-2022,20:03,42,39,89,6,M,1023.1
05-01-2022,20:53,42,36,79.1,5,M,1022.1
05-01-2022,21:08,42,36,79.1,6,M,1022.1
05-01-2022,21:53,40,36,85.5,7,M,1021.2
05-01-2022,22:53,39,36,88.9,6,M,1020.3
05-01-2022,23:08,39,36,88.9,5,M,1020.4
05-01-2022,23:53,39,36,88.9,0,M,1019.8
06-01-2022,00:06,39,37,92.4,0,M,1019.7
06-01-2022,00:46,39,35,85.4,5,M,1018.3
06-01-2022,00:53,38,35,88.8,5,M,1018.1
06-01-2022,01:41,38,35,88.8,3,M,1018
06-01-2022,01:53,38,35,88.8,0,M,1017.6
06-01-2022,02:07,38,36,92.4,0,M,1017.7
06-01-2022,02:18,38,35,88.8,0,M,1017.7
06-01-2022,02:53,38,36,92.4,0,M,1017.4
06-01-2022,03:17,39,36,88.9,0,M,1017.3
06-01-2022,03:53,39,36,88.9,0,M,1017.2
06-01-2022,04:03,39,36,88.9,3,M,1017.7
06-01-2022,04:16,39,36,88.9,6,M,1017.3
06-01-2022,04:40,39,36,88.9,13,M,1017
06-01-2022,04:53,39,36,88.9,12,M,1016.5
06-01-2022,04:58,39,36,88.9,13,M,1016.6
06-01-2022,05:53,39,36,88.9,12,M,1016.2
06-01-2022,06:12,39,36,88.9,13,M,1016
06-01-2022,06:53,39,36,88.9,13,M,1014.7
06-01-2022,07:53,40,36,85.5,13,19,1013.8
06-01-2022,08:31,40,37,88.9,14,19,1012.9
06-01-2022,08:53,40,37,88.9,13,M,1012.3
06-01-2022,09:53,41,38,89,15,20,1011.4
06-01-2022,10:53,43,40,89,8,M,1010.9
06-01-2022,10:58,43,40,89,8,M,1010.9
06-01-2022,11:29,54,51,89.5,12,21,1010.9
06-01-2022,11:53,54,51,89.5,10,M,1010.9
06-01-2022,12:53,55,50,83.2,12,18,1010.7
06-01-2022,13:53,54,50,86.3,10,18,1010.6
06-01-2022,14:02,55,50,83.2,10,18,1010.5
06-01-2022,14:11,55,50,83.2,11,19,1010.5
06-01-2022,14:53,55,50,83.2,13,18,1010.3
06-01-2022,15:53,55,51,86.3,14,22,1010.2
06-01-2022,16:53,55,51,86.3,18,23,1009.8
06-01-2022,17:01,55,50,83.2,15,23,1010.2
06-01-2022,17:53,55,50,83.2,20,29,1009.5
06-01-2022,18:53,55,50,83.2,14,28,1010.2
06-01-2022,19:05,55,49,80.1,17,33,1010.2
06-01-2022,19:53,56,49,77.3,14,22,1009.2
06-01-2022,20:53,54,50,86.3,11,18,1008.4
06-01-2022,21:21,54,50,86.3,14,17,1008.1
06-01-2022,21:53,55,49,80.1,12,18,1007.5
06-01-2022,22:53,54,49,83.1,15,21,1007.3
06-01-2022,23:20,54,48,80.1,10,19,1007.1
06-01-2022,23:53,54,48,80.1,15,24,1006.3
07-01-2022,00:53,54,47,77.1,15,21,1006.5
07-01-2022,01:53,54,46,74.2,9,16,1005.5
07-01-2022,02:53,54,45,71.5,8,17,1004.2
07-01-2022,03:53,54,44,68.8,11,M,1003
07-01-2022,04:53,54,43,66.2,10,M,1002.5
07-01-2022,05:53,53,43,68.7,8,17,1001.2
07-01-2022,06:53,53,43,68.7,10,19,1000.1
07-01-2022,07:53,52,44,74,9,M,998.9
07-01-2022,08:53,51,46,82.9,9,15,997.9
07-01-2022,09:53,51,46,82.9,7,18,996.6
07-01-2022,10:53,51,46,82.9,14,22,996.4
07-01-2022,11:53,51,46,82.9,13,19,995.9
07-01-2022,12:53,53,45,74.1,16,24,994.6
07-01-2022,13:53,53,46,77,7,18,993
07-01-2022,14:53,52,47,83,13,17,992.8
07-01-2022,15:05,52,47,83,16,25,993.2
07-01-2022,15:53,51,45,79.8,19,24,994.3
07-01-2022,16:35,51,43,73.9,19,28,997.6
07-01-2022,16:53,50,41,71,14,22,999.3
07-01-2022,17:14,49,41,73.7,18,M,1001
07-01-2022,17:53,47,40,76.5,17,24,1002.7
07-01-2022,18:53,47,39,73.5,13,M,1005.5
07-01-2022,19:53,48,39,70.8,18,24,1007.1
07-01-2022,20:53,47,37,68,12,M,1008.2
07-01-2022,21:10,45,36,70.5,15,M,1008.8
07-01-2022,21:53,47,38,70.7,6,M,1009.3
07-01-2022,22:53,47,33,58,9,M,1010.3
07-01-2022,23:53,45,34,65.1,5,M,1011.4
08-01-2022,00:53,44,33,65,7,M,1012.4
08-01-2022,01:53,43,34,70.3,3,M,1013
08-01-2022,02:53,44,33,65,5,M,1013.7
08-01-2022,03:53,43,35,73.1,7,M,1014.8
08-01-2022,04:53,43,35,73.1,10,M,1015.5
08-01-2022,05:53,43,35,73.1,7,M,1015.9
08-01-2022,06:53,42,35,76,6,M,1016.6
08-01-2022,07:53,43,35,73.1,3,M,1017.7
08-01-2022,08:53,42,36,79.1,3,M,1018.3
08-01-2022,09:53,42,36,79.1,11,M,1019
08-01-2022,10:53,43,36,76.1,8,M,1019.9
08-01-2022,11:53,43,36,76.1,4,M,1020.3
08-01-2022,12:32,43,36,76.1,3,M,1020.7
08-01-2022,12:53,42,36,79.1,3,M,1020.8
08-01-2022,13:13,42,36,79.1,4,M,1021
08-01-2022,13:53,42,36,79.1,4,M,1021.4
08-01-2022,14:53,42,36,79.1,3,M,1022.1
08-01-2022,15:53,43,37,79.2,3,M,1023.2
08-01-2022,16:53,43,37,79.2,3,M,1024.2
08-01-2022,17:53,44,37,76.2,3,M,1024.8
08-01-2022,18:53,47,38,70.7,0,M,1025.5
08-01-2022,19:53,48,37,65.5,8,M,1025.3
08-01-2022,20:53,49,37,63.1,4,M,1024.9
08-01-2022,21:53,50,36,58.4,4,M,1024.5
08-01-2022,22:53,49,36,60.6,5,M,1024.9
08-01-2022,23:53,48,37,65.5,6,M,1025.1
09-01-2022,00:53,47,36,65.4,4,M,1025.3
09-01-2022,01:53,44,36,73.2,5,M,1025.1
09-01-2022,02:53,41,35,79,3,M,1025.3
09-01-2022,03:53,40,35,82.1,0,M,1025.5
09-01-2022,16:12,31,29,92.2,3,M,1026.5
09-01-2022,16:30,31,29,92.2,5,M,1026.5
09-01-2022,16:53,32,30,92.2,0,M,1026.6
09-01-2022,17:11,32,30,92.2,3,M,1026.8
09-01-2022,17:42,32,31,96,4,M,1026.8
09-01-2022,17:53,33,31,92.2,5,M,1026.6
09-01-2022,17:58,33,31,92.2,4,M,1026.8
09-01-2022,18:01,33,32,96.1,4,M,1026.8
09-01-2022,18:53,39,33,78.8,6,M,1026.8
09-01-2022,19:53,44,35,70.4,5,M,1026.3
09-01-2022,20:53,50,34,53.9,10,15,1025.6
09-01-2022,21:53,51,34,52,8,M,1025.5
09-01-2022,22:53,51,32,48,14,M,1025.2
09-01-2022,23:53,49,31,49.6,12,18,1025.4
10-01-2022,00:53,47,30,51.3,10,M,1025.7
10-01-2022,01:53,46,30,53.3,10,M,1026.2
10-01-2022,14:53,42,28,57.3,9,M,1028.9
10-01-2022,15:53,41,30,64.6,9,M,1030.5
10-01-2022,16:53,40,32,72.8,11,M,1030.6
10-01-2022,17:53,40,33,75.8,11,M,1031.5
10-01-2022,18:53,41,33,72.9,9,M,1031.5
10-01-2022,19:53,43,34,70.3,10,M,1030.5
10-01-2022,20:53,44,34,67.6,8,M,1029.7
10-01-2022,21:53,45,34,65.1,7,M,1029.7
10-01-2022,22:53,45,33,62.5,9,M,1029.4
10-01-2022,23:53,45,33,62.5,8,M,1029.5
11-01-2022,00:53,44,33,65,7,M,1029.4
11-01-2022,01:53,44,33,65,10,M,1028.7
11-01-2022,02:53,44,33,65,6,M,1028.3
11-01-2022,03:53,43,33,67.5,7,M,1027.7
11-01-2022,04:53,44,34,67.6,4,M,1027.6
11-01-2022,05:53,44,33,65,9,M,1027.2
11-01-2022,06:53,44,33,65,9,M,1027
11-01-2022,07:53,45,34,65.1,9,M,1027
11-01-2022,08:53,44,34,67.6,10,M,1027
11-01-2022,09:53,44,33,65,11,20,1027.3
11-01-2022,10:53,43,33,67.5,7,M,1028.1
11-01-2022,11:53,43,33,67.5,8,M,1027.6
11-01-2022,12:53,43,34,70.3,12,M,1026.9
11-01-2022,13:53,42,35,76,7,M,1026.8
11-01-2022,14:53,41,35,79,6,M,1027
11-01-2022,15:53,41,36,82.2,8,M,1027.2
11-01-2022,16:53,41,37,85.5,11,M,1026.8
11-01-2022,17:53,42,37,82.3,8,M,1027.2
11-01-2022,18:53,42,37,82.3,10,M,1026.8
11-01-2022,19:53,44,38,79.3,8,M,1026
11-01-2022,20:53,44,38,79.3,9,M,1025.1
11-01-2022,21:53,43,37,79.2,7,M,1025
11-01-2022,22:53,43,37,79.2,11,M,1024.8
11-01-2022,23:53,45,38,76.3,7,M,1024.4
12-01-2022,00:53,44,38,79.3,8,M,1023.8
12-01-2022,01:53,45,39,79.3,8,M,1023.8
12-01-2022,02:53,44,38,79.3,11,M,1023.4
12-01-2022,03:53,44,38,79.3,10,M,1023.3
12-01-2022,04:53,45,38,76.3,9,M,1023.4
12-01-2022,05:53,44,38,79.3,9,M,1023.4
12-01-2022,06:53,44,38,79.3,8,M,1023.6
12-01-2022,07:53,44,37,76.2,7,M,1023.7
12-01-2022,08:53,45,38,76.3,7,M,1023.8
12-01-2022,09:53,44,37,76.2,8,M,1024.1
12-01-2022,10:53,45,38,76.3,9,M,1023.7
12-01-2022,11:53,44,37,76.2,7,M,1023.1
12-01-2022,12:53,45,38,76.3,8,M,1023
12-01-2022,13:53,44,38,79.3,9,M,1023.1
12-01-2022,14:53,45,39,79.3,6,M,1022.7
12-01-2022,15:53,45,39,79.3,8,M,1022.5
12-01-2022,16:53,45,39,79.3,8,M,1022.5
12-01-2022,17:53,47,40,76.5,10,M,1022.7
12-01-2022,18:53,49,41,73.7,11,M,1022.6
12-01-2022,19:53,50,41,71,5,M,1021.7
12-01-2022,20:53,55,43,63.8,10,M,1020.9
12-01-2022,21:53,55,43,63.8,9,M,1020.9
12-01-2022,22:53,54,43,66.2,11,M,1019.8
12-01-2022,23:53,53,42,66.1,6,M,1019.4
13-01-2022,00:53,50,41,71,7,M,1019.3
13-01-2022,01:53,48,40,73.6,9,M,1018.4
13-01-2022,02:53,47,40,76.5,8,M,1018
13-01-2022,03:53,46,39,76.4,4,M,1018.5
13-01-2022,04:53,46,39,76.4,7,M,1019.1
13-01-2022,05:53,44,38,79.3,8,M,1019.6
13-01-2022,06:53,44,37,76.2,9,M,1019.6
13-01-2022,07:53,44,37,76.2,6,M,1018.5
13-01-2022,08:53,45,38,76.3,0,M,1019.2
13-01-2022,09:53,44,38,79.3,9,M,1018.3
13-01-2022,10:53,44,37,76.2,10,M,1017.7
13-01-2022,11:53,45,37,73.3,7,M,1017.5
13-01-2022,12:19,45,38,76.3,9,M,1018
13-01-2022,12:53,48,42,79.6,6,M,1017.8
13-01-2022,13:53,47,42,82.6,6,M,1018.9
13-01-2022,14:36,45,41,85.8,8,M,1019.7
13-01-2022,14:53,45,41,85.8,9,M,1019.3
13-01-2022,15:53,44,41,89.1,9,M,1019.6
13-01-2022,16:53,47,43,85.9,5,M,1020.7
13-01-2022,17:53,46,43,89.2,10,M,1021.6
13-01-2022,18:53,46,43,89.2,7,M,1022.8
13-01-2022,19:49,46,43,89.2,7,M,1023.1
13-01-2022,19:53,46,43,89.2,8,M,1022.8
13-01-2022,20:26,46,43,89.2,7,M,1023.1
13-01-2022,20:53,48,45,89.3,6,M,1023
13-01-2022,21:53,49,45,86,7,M,1023.5
13-01-2022,22:53,48,45,89.3,6,M,1024.3
13-01-2022,23:01,49,45,86,6,M,1024.8
13-01-2022,23:23,48,45,89.3,6,M,1025.1
13-01-2022,23:53,48,45,89.3,6,M,1025.4
14-01-2022,00:53,48,45,89.3,7,M,1026.5
14-01-2022,01:53,48,45,89.3,7,M,1027.2
14-01-2022,02:53,47,44,89.2,5,M,1028.2
14-01-2022,03:35,47,45,92.7,4,M,1028.8
14-01-2022,03:53,47,44,89.2,6,M,1028.6
14-01-2022,04:40,47,44,89.2,7,M,1029.2
14-01-2022,04:53,47,44,89.2,9,M,1029.1
14-01-2022,05:16,47,44,89.2,9,M,1029.2
