Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
07-01-2022,02:41,50,47,89.4,15,23,998.9
07-01-2022,02:53,50,47,89.4,17,23,998.9
07-01-2022,03:08,50,47,89.4,19,27,998.2
07-01-2022,03:22,49,46,89.3,17,25,998.2
07-01-2022,03:53,49,46,89.3,15,23,998.3
07-01-2022,04:53,49,45,86,18,26,997.2
07-01-2022,05:53,48,45,89.3,14,M,996.7
07-01-2022,06:53,47,44,89.2,15,24,995.2
07-01-2022,07:53,47,43,85.9,18,27,994.3
07-01-2022,08:53,47,43,85.9,11,21,993.8
07-01-2022,09:53,46,43,89.2,11,M,992.8
07-01-2022,10:42,46,43,89.2,9,M,992.9
07-01-2022,10:53,46,43,89.2,9,M,993
07-01-2022,11:40,46,43,89.2,10,M,992.2
07-01-2022,11:53,46,43,89.2,7,M,992.4
07-01-2022,12:28,46,44,92.7,8,M,991.6
07-01-2022,12:53,47,44,89.2,8,M,991.5
07-01-2022,13:53,47,44,89.2,7,M,991.1
07-01-2022,14:39,47,45,92.7,6,M,990.9
07-01-2022,14:53,47,45,92.7,5,M,991
07-01-2022,15:27,48,46,92.7,18,26,991.2
07-01-2022,15:53,47,45,92.7,10,M,991.5
07-01-2022,16:07,47,44,89.2,10,21,991.5
07-01-2022,16:53,46,43,89.2,6,M,993.7
07-01-2022,17:46,45,42,89.1,11,19,995.7
07-01-2022,17:53,44,42,92.6,12,M,996
07-01-2022,18:53,44,40,85.7,12,22,998.3
07-01-2022,19:53,43,38,82.3,19,30,1000.1
07-01-2022,20:15,42,36,79.1,21,32,1000.5
07-01-2022,20:53,42,34,73,23,36,1001.7
07-01-2022,21:37,42,30,62.1,23,33,1002.9
07-01-2022,21:53,42,30,62.1,23,35,1003.5
07-01-2022,22:53,41,31,67.3,19,31,1004.6
07-01-2022,23:53,40,31,69.9,15,29,1006.1
08-01-2022,00:53,40,31,69.9,18,29,1007.4
08-01-2022,01:53,39,32,75.7,18,28,1008.3
08-01-2022,02:53,39,32,75.7,13,20,1010.3
08-01-2022,03:53,39,33,78.8,11,22,1011.5
08-01-2022,04:40,39,34,82.1,15,22,1012.1
08-01-2022,04:53,39,33,78.8,12,25,1012.7
08-01-2022,05:45,38,33,82,12,23,1012.8
08-01-2022,05:53,38,33,82,16,23,1013.2
08-01-2022,06:53,38,33,82,12,23,1014.3
08-01-2022,07:53,38,33,82,11,M,1015.6
08-01-2022,08:53,38,33,82,7,M,1016.5
08-01-2022,09:53,37,33,85.3,6,M,1017.8
08-01-2022,10:24,37,33,85.3,7,M,1018
08-01-2022,10:53,37,33,85.3,8,M,1018.9
08-01-2022,11:53,37,33,85.3,7,M,1019
08-01-2022,12:10,37,33,85.3,6,M,1019
08-01-2022,12:42,37,34,88.8,6,M,1019
08-01-2022,12:53,38,34,85.3,8,M,1019.4
08-01-2022,13:13,38,34,85.3,9,M,1019.6
08-01-2022,13:53,38,34,85.3,9,M,1020.4
08-01-2022,14:53,38,34,85.3,8,M,1021.3
08-01-2022,15:37,38,33,82,7,M,1021.6
08-01-2022,15:53,38,33,82,7,M,1022.1
08-01-2022,16:53,39,34,82.1,9,M,1023.1
08-01-2022,17:53,39,34,82.1,9,M,1024.2
08-01-2022,18:53,40,35,82.1,10,M,1024.7
08-01-2022,19:53,41,35,79,9,M,1024.8
08-01-2022,20:53,44,35,70.4,12,M,1024.3
08-01-2022,21:53,45,36,70.5,9,M,1024.6
08-01-2022,22:53,44,35,70.4,8,M,1024.9
08-01-2022,23:53,44,34,67.6,12,M,1025.5
09-01-2022,00:53,43,35,73.1,9,M,1025.9
09-01-2022,01:53,40,34,78.9,6,M,1025.9
09-01-2022,02:53,39,33,78.8,6,M,1026.2
09-01-2022,03:53,40,33,75.8,6,M,1026.1
09-01-2022,16:53,36,33,88.7,3,M,1026.8
09-01-2022,17:53,42,35,76,0,M,1026.6
09-01-2022,18:53,45,35,67.8,4,M,1026.6
09-01-2022,19:53,45,35,67.8,4,M,1026
09-01-2022,20:53,46,38,73.4,3,M,1025.8
09-01-2022,21:53,50,37,60.8,4,M,1025.6
09-01-2022,22:53,48,39,70.8,3,M,1025.8
09-01-2022,23:53,48,40,73.6,4,M,1025.8
10-01-2022,00:53,42,37,82.3,0,M,1026.4
10-01-2022,01:53,40,37,88.9,4,M,1026.6
10-01-2022,14:53,40,31,69.9,4,M,1026.3
10-01-2022,15:53,39,35,85.4,7,M,1028.6
10-01-2022,16:43,39,37,92.4,12,M,1028.7
10-01-2022,16:53,39,37,92.4,10,M,1029.1
10-01-2022,17:53,40,38,92.5,8,M,1029.6
10-01-2022,18:53,43,38,82.3,7,M,1029.4
10-01-2022,19:53,43,40,89,4,M,1028.6
10-01-2022,20:53,44,40,85.7,3,M,1028.5
10-01-2022,21:53,47,41,79.5,0,M,1028.5
10-01-2022,22:53,46,43,89.2,0,M,1028.8
10-01-2022,23:53,46,42,85.8,3,M,1028.8
11-01-2022,00:53,45,43,92.6,0,M,1028.6
11-01-2022,01:53,45,43,92.6,0,M,1028
11-01-2022,02:53,47,40,76.5,8,M,1027.3
11-01-2022,03:53,46,39,76.4,5,M,1026.6
11-01-2022,04:53,47,38,70.7,9,M,1025.6
11-01-2022,05:53,47,39,73.5,8,M,1025
11-01-2022,06:53,47,40,76.5,6,M,1024.7
11-01-2022,07:53,48,41,76.6,7,M,1024.2
11-01-2022,08:53,45,43,92.6,0,M,1023.5
11-01-2022,09:53,45,44,96.3,6,M,1024.9
11-01-2022,10:53,46,45,96.3,3,M,1024.9
11-01-2022,11:21,46,45,96.3,0,M,1024.4
11-01-2022,11:30,46,44,92.7,0,M,1024.4
11-01-2022,11:53,46,45,96.3,5,M,1024.7
11-01-2022,12:21,47,46,96.3,9,M,1023.7
11-01-2022,12:38,47,46,96.3,8,M,1023.4
11-01-2022,12:53,47,46,96.3,7,M,1023.7
11-01-2022,13:08,47,46,96.3,6,M,1023.4
11-01-2022,13:44,48,47,96.3,7,M,1023.7
11-01-2022,13:53,47,47,100,8,M,1023.9
11-01-2022,14:53,49,48,96.3,7,M,1024.5
11-01-2022,15:53,49,47,92.8,8,M,1024.5
11-01-2022,16:19,49,48,96.3,3,M,1024.3
11-01-2022,16:53,49,48,96.3,8,M,1024.7
11-01-2022,17:53,49,48,96.3,5,M,1025.5
11-01-2022,18:53,50,49,96.3,6,M,1025.3
11-01-2022,19:53,51,49,92.8,9,M,1024.1
11-01-2022,20:49,52,48,86.2,8,M,1022.5
11-01-2022,20:53,51,49,92.8,8,M,1022.9
11-01-2022,21:53,51,49,92.8,8,M,1022
11-01-2022,22:53,51,49,92.8,13,M,1020.8
11-01-2022,23:53,51,49,92.8,8,M,1021.1
12-01-2022,00:53,52,49,89.5,11,M,1020.3
12-01-2022,01:19,52,49,89.5,12,M,1019.5
12-01-2022,01:53,52,48,86.2,7,M,1020.1
12-01-2022,02:53,52,48,86.2,10,M,1019.8
12-01-2022,03:53,51,49,92.8,4,M,1020
12-01-2022,04:19,51,49,92.8,6,M,1019.5
12-01-2022,04:20,51,49,92.8,6,M,1019.5
12-01-2022,04:53,50,49,96.3,5,M,1019.7
12-01-2022,05:35,51,50,96.4,6,M,1019.9
12-01-2022,05:53,51,50,96.4,4,M,1020.7
12-01-2022,06:41,50,50,100,7,M,1020.2
12-01-2022,06:53,51,50,96.4,7,M,1020.9
12-01-2022,07:09,51,50,96.4,7,M,1020.5
12-01-2022,07:46,51,51,100,6,M,1020.9
12-01-2022,07:53,51,51,100,9,M,1021.3
12-01-2022,08:28,51,51,100,11,M,1020.9
12-01-2022,08:53,51,51,100,10,M,1021.2
12-01-2022,09:53,52,51,96.4,9,M,1021.6
12-01-2022,10:30,52,51,96.4,6,M,1021.5
12-01-2022,10:53,52,51,96.4,7,M,1021.7
12-01-2022,11:53,52,51,96.4,9,M,1021.4
12-01-2022,12:53,52,51,96.4,7,M,1021.2
12-01-2022,13:15,52,51,96.4,7,M,1020.5
12-01-2022,13:53,52,51,96.4,9,M,1020.9
12-01-2022,14:34,52,51,96.4,8,M,1020.5
12-01-2022,14:53,52,52,100,7,M,1020.9
12-01-2022,15:50,54,52,92.9,7,M,1020.1
12-01-2022,15:53,52,51,96.4,7,M,1020.5
12-01-2022,16:53,53,52,96.4,5,M,1020.2
12-01-2022,17:53,53,52,96.4,5,M,1020.9
12-01-2022,18:53,54,51,89.5,6,M,1020.8
12-01-2022,19:53,54,52,92.9,3,M,1020.7
12-01-2022,20:53,55,52,89.6,3,M,1019.8
12-01-2022,21:53,55,52,89.6,4,M,1019.7
12-01-2022,22:53,54,51,89.5,5,M,1019.8
12-01-2022,23:53,55,50,83.2,0,M,1019.4
13-01-2022,00:53,54,47,77.1,0,M,1018.8
13-01-2022,01:53,51,48,89.4,4,M,1018.8
13-01-2022,02:53,52,47,83,0,M,1018.7
13-01-2022,03:53,49,47,92.8,0,M,1018.8
13-01-2022,04:53,47,46,96.3,5,M,1018.7
13-01-2022,05:53,48,45,89.3,8,18,1018.3
13-01-2022,06:53,47,44,89.2,7,M,1018.1
13-01-2022,07:53,44,42,92.6,0,M,1018.6
13-01-2022,08:53,47,44,89.2,7,M,1017.9
13-01-2022,09:53,47,45,92.7,5,M,1018.9
13-01-2022,10:53,47,43,85.9,9,M,1018.1
13-01-2022,11:53,47,43,85.9,7,M,1017.3
13-01-2022,12:53,48,43,82.7,7,M,1016.5
13-01-2022,13:53,47,43,85.9,10,M,1017.6
13-01-2022,14:53,47,45,92.7,0,M,1018.8
13-01-2022,15:53,47,45,92.7,8,M,1019.8
13-01-2022,16:09,47,45,92.7,5,M,1020
13-01-2022,16:33,47,46,96.3,5,M,1020.3
13-01-2022,16:53,47,46,96.3,4,M,1020.9
13-01-2022,17:53,48,46,92.7,6,M,1021.6
13-01-2022,18:53,50,47,89.4,5,M,1022.3
13-01-2022,19:53,51,48,89.4,3,M,1022.3
13-01-2022,20:53,54,47,77.1,0,M,1023.4
13-01-2022,21:53,53,44,71.4,0,M,1023.8
13-01-2022,22:53,53,45,74.1,3,M,1024.6
13-01-2022,23:53,53,44,71.4,4,M,1025.5
14-01-2022,00:53,49,44,82.8,5,M,1027.4
14-01-2022,01:53,49,45,86,0,M,1028.4
14-01-2022,02:53,48,44,85.9,3,M,1028.3
14-01-2022,03:53,48,45,89.3,8,M,1028.1
14-01-2022,04:53,47,44,89.2,5,M,1028.1
14-01-2022,05:53,44,43,96.2,5,M,1029.5
14-01-2022,06:53,44,43,96.2,0,M,1030.4
14-01-2022,07:35,41,40,96.2,5,M,1031.4
14-01-2022,07:53,44,43,96.2,7,M,1031.5
14-01-2022,08:38,44,43,96.2,8,M,1031.6
14-01-2022,08:53,44,43,96.2,9,M,1031.9
14-01-2022,09:07,44,43,96.2,8,M,1031.6
14-01-2022,09:53,44,43,96.2,6,M,1032.3
14-01-2022,10:53,44,43,96.2,0,M,1033
14-01-2022,11:53,44,43,96.2,0,M,1033
14-01-2022,12:35,43,42,96.2,0,M,1032.7
14-01-2022,12:44,43,42,96.2,0,M,1033
14-01-2022,12:53,43,42,96.2,4,M,1033.3
14-01-2022,13:53,43,42,96.2,0,M,1033.4
14-01-2022,14:07,42,41,96.2,0,M,1033
14-01-2022,14:53,43,41,92.6,4,M,1033
14-01-2022,15:53,43,40,89,0,M,1033.1
14-01-2022,16:53,42,39,89,8,M,1032.7
14-01-2022,17:53,43,40,89,3,M,1033
14-01-2022,18:53,43,42,96.2,0,M,1033.4
14-01-2022,19:53,46,43,89.2,3,M,1032.6
14-01-2022,20:53,47,42,82.6,4,M,1031.8
14-01-2022,21:53,49,43,79.7,4,M,1030.7
14-01-2022,22:53,48,43,82.7,3,M,1030.8
14-01-2022,23:53,48,43,82.7,0,M,1030.7
15-01-2022,00:53,47,43,85.9,3,M,1030.8
15-01-2022,01:53,44,42,92.6,0,M,1030.2
15-01-2022,02:53,43,41,92.6,3,M,1029.9
15-01-2022,03:00,42,41,96.2,3,M,1029.3
15-01-2022,03:05,43,42,96.2,3,M,1029.3
15-01-2022,03:11,43,42,96.2,3,M,1029.3
15-01-2022,03:36,43,43,100,3,M,1029.3
15-01-2022,03:53,42,42,100,0,M,1029.4
15-01-2022,04:00,42,41,96.2,0,M,1029
15-01-2022,04:03,42,41,96.2,0,M,1029
15-01-2022,04:12,42,40,92.5,0,M,1029
15-01-2022,04:53,43,42,96.2,3,M,1029
15-01-2022,05:53,43,42,96.2,3,M,1028.8
15-01-2022,06:40,42,41,96.2,5,M,1028.3
15-01-2022,06:53,42,41,96.2,3,M,1028.9
15-01-2022,06:57,41,40,96.2,3,M,1028.7
15-01-2022,07:03,40,39,96.2,3,M,1028.7
15-01-2022,07:08,40,39,96.2,0,M,1028.7
15-01-2022,07:53,39,39,100,0,M,1028.7
15-01-2022,08:53,38,38,100,3,M,1028.9
15-01-2022,08:58,39,38,96.2,0,M,1028.7
15-01-2022,09:00,39,38,96.2,0,M,1028.7
15-01-2022,09:10,39,39,100,4,M,1028.7
15-01-2022,09:53,41,39,92.5,0,M,1029
15-01-2022,09:58,41,40,96.2,0,M,1028.7
15-01-2022,10:53,41,41,100,3,M,1029.3
15-01-2022,11:20,41,41,100,0,M,1029
15-01-2022,11:51,41,39,92.5,6,M,1028.3
15-01-2022,11:53,41,40,96.2,6,M,1028.6
15-01-2022,12:29,40,39,96.2,0,M,1029
15-01-2022,12:49,39,39,100,0,M,1028.7
15-01-2022,12:53,40,39,96.2,0,M,1028.4
15-01-2022,13:15,40,39,96.2,3,M,1027.7
15-01-2022,13:45,40,39,96.2,0,M,1028
15-01-2022,13:53,40,40,100,0,M,1028
15-01-2022,14:03,40,40,100,0,M,1027.3
15-01-2022,14:12,40,39,96.2,0,M,1027.3
15-01-2022,14:14,40,39,96.2,3,M,1027.3
15-01-2022,14:27,41,40,96.2,0,M,1027.6
15-01-2022,14:41,40,40,100,3,M,1028
15-01-2022,14:53,40,40,100,4,M,1027.9
15-01-2022,15:26,41,41,100,0,M,1027.6
15-01-2022,15:53,39,39,100,4,M,1028.6
15-01-2022,16:03,40,39,96.2,0,M,1028.3
15-01-2022,16:53,41,41,100,0,M,1028.9
15-01-2022,17:49,41,41,100,0,M,1029
15-01-2022,17:53,41,40,96.2,0,M,1029
15-01-2022,18:06,41,40,96.2,3,M,1029
15-01-2022,18:53,41,41,100,0,M,1029.4
15-01-2022,19:23,41,41,100,0,M,1029
15-01-2022,19:39,42,41,96.2,4,M,1028.6
15-01-2022,19:53,42,41,96.2,0,M,1028.8
15-01-2022,20:53,42,41,96.2,3,M,1028.4
15-01-2022,21:13,42,40,92.5,3,M,1028.3
15-01-2022,21:20,42,41,96.2,3,M,1027.9
15-01-2022,21:50,43,41,92.6,0,M,1027.6
15-01-2022,21:53,42,41,96.2,0,M,1028
15-01-2022,22:08,42,41,96.2,0,M,1027.6
15-01-2022,22:29,43,42,96.2,3,M,1027.6
15-01-2022,22:53,42,41,96.2,4,M,1027.8
15-01-2022,23:05,42,41,96.2,0,M,1027.6
15-01-2022,23:34,42,41,96.2,5,M,1027.6
15-01-2022,23:53,42,42,100,3,M,1027.9
16-01-2022,00:30,42,42,100,4,M,1027.6
16-01-2022,00:53,42,41,96.2,3,M,1028.1
16-01-2022,01:39,42,41,96.2,4,M,1027.6
16-01-2022,01:53,41,41,100,0,M,1028.1
16-01-2022,02:53,41,41,100,3,M,1028.1
16-01-2022,03:19,41,40,96.2,5,M,1027.6
16-01-2022,03:53,41,40,96.2,5,M,1028.3
16-01-2022,04:53,41,40,96.2,7,M,1028.3
16-01-2022,05:53,40,40,100,8,M,1028.3
16-01-2022,06:08,40,39,96.2,7,M,1027.7
16-01-2022,06:53,40,39,96.2,7,M,1027.7
16-01-2022,07:01,40,39,96.2,5,M,1027.3
16-01-2022,07:14,40,39,96.2,6,M,1027.3
16-01-2022,07:21,40,40,100,4,M,1027.3
16-01-2022,07:53,40,40,100,3,M,1027.9
16-01-2022,08:01,40,40,100,4,M,1028
16-01-2022,08:41,40,39,96.2,4,M,1026.7
16-01-2022,08:53,40,39,96.2,0,M,1026.9
16-01-2022,09:53,40,39,96.2,6,M,1027.6
16-01-2022,10:53,39,39,100,5,M,1027
16-01-2022,11:53,40,39,96.2,4,M,1026.5
16-01-2022,12:53,39,39,100,4,M,1026.3
16-01-2022,13:53,39,39,100,6,M,1026
16-01-2022,14:20,39,38,96.2,4,M,1025.7
16-01-2022,14:45,39,38,96.2,3,M,1025.7
16-01-2022,14:53,39,39,100,3,M,1026.1
16-01-2022,15:37,39,38,96.2,6,M,1025.3
16-01-2022,15:53,38,38,100,0,M,1025.5
16-01-2022,16:05,38,38,100,3,M,1025
16-01-2022,16:18,38,38,100,3,M,1024.7
16-01-2022,16:53,38,37,96.1,0,M,1025.2
16-01-2022,17:02,38,38,100,0,M,1024.7
16-01-2022,17:41,39,38,96.2,4,M,1025
16-01-2022,17:53,39,38,96.2,3,M,1025.2
16-01-2022,18:27,39,38,96.2,0,M,1024.7
16-01-2022,18:53,40,38,92.5,6,M,1024.7
16-01-2022,19:07,39,38,96.2,5,M,1024.3
16-01-2022,19:53,39,38,96.2,3,M,1024.4
16-01-2022,20:12,40,38,92.5,3,M,1023.9
16-01-2022,20:53,40,39,96.2,5,M,1024
16-01-2022,21:53,41,39,92.5,5,M,1022.7
16-01-2022,22:29,41,38,89,3,M,1022.2
16-01-2022,22:53,41,39,92.5,4,M,1022.4
16-01-2022,23:53,41,39,92.5,0,M,1021.8
17-01-2022,00:53,41,39,92.5,3,M,1022.5
17-01-2022,01:53,41,38,89,4,M,1021.7
17-01-2022,02:23,40,38,92.5,3,M,1021.2
17-01-2022,02:53,40,38,92.5,0,M,1021.3
17-01-2022,03:53,40,38,92.5,0,M,1021.2
17-01-2022,04:53,40,38,92.5,0,M,1021.1
17-01-2022,05:53,39,38,96.2,3,M,1020.7
17-01-2022,06:53,40,38,92.5,0,M,1020.7
17-01-2022,07:53,39,38,96.2,4,M,1019.9
17-01-2022,08:14,39,38,96.2,6,M,1019.2
17-01-2022,08:53,39,38,96.2,6,M,1019.4
17-01-2022,09:53,39,39,100,0,M,1018.8
17-01-2022,10:00,39,39,100,0,M,1018.6
17-01-2022,10:53,40,39,96.2,0,M,1018.6
17-01-2022,11:26,40,39,96.2,0,M,1017.9
17-01-2022,11:53,40,39,96.2,0,M,1018.1
17-01-2022,12:07,39,39,100,0,M,1017.5
17-01-2022,12:53,39,39,100,3,M,1017.8
17-01-2022,13:09,39,39,100,0,M,1017.5
17-01-2022,13:21,39,39,100,3,M,1017.5
17-01-2022,13:32,39,39,100,0,M,1017.5
17-01-2022,13:53,39,39,100,3,M,1017.8
17-01-2022,14:53,39,38,96.2,4,M,1017.8
17-01-2022,15:36,39,39,100,3,M,1017.9
17-01-2022,15:53,39,38,96.2,6,M,1017.9
17-01-2022,15:56,39,38,96.2,7,M,1017.5
17-01-2022,16:53,39,38,96.2,4,M,1018.2
17-01-2022,17:27,39,39,100,6,M,1018.2
17-01-2022,17:53,41,40,96.2,4,M,1018.7
17-01-2022,17:57,41,39,92.5,4,M,1018.1
17-01-2022,18:23,42,39,89,7,M,1018.1
17-01-2022,18:53,42,38,85.6,4,M,1018.7
17-01-2022,19:53,42,38,85.6,4,M,1018.2
17-01-2022,20:53,43,38,82.3,6,M,1017.1
17-01-2022,21:53,45,38,76.3,5,M,1016.9
17-01-2022,22:53,47,38,70.7,5,M,1016.7
17-01-2022,23:35,47,38,70.7,6,M,1015.9
17-01-2022,23:53,48,38,68.1,7,M,1016.1
18-01-2022,00:53,48,39,70.8,6,M,1016.2
18-01-2022,01:53,48,39,70.8,5,M,1016.4
18-01-2022,02:53,48,40,73.6,9,M,1016.3
18-01-2022,03:53,47,41,79.5,8,M,1016.4
18-01-2022,04:53,47,41,79.5,9,M,1016.3
18-01-2022,05:30,47,42,82.6,9,M,1015.9
18-01-2022,05:53,47,42,82.6,10,M,1016.5
18-01-2022,06:41,46,42,85.8,11,M,1016
18-01-2022,06:53,45,42,89.1,12,M,1016.3
18-01-2022,07:07,45,43,92.6,11,M,1016
18-01-2022,07:53,45,43,92.6,10,M,1016.5
18-01-2022,08:17,45,43,92.6,11,M,1016
18-01-2022,08:26,45,43,92.6,12,M,1016.3
18-01-2022,08:53,45,44,96.3,10,M,1016.5
18-01-2022,09:16,46,44,92.7,11,M,1016
18-01-2022,09:53,46,44,92.7,11,M,1016.7
18-01-2022,10:53,46,44,92.7,13,M,1016.9
18-01-2022,11:18,45,44,96.3,13,M,1016.7
18-01-2022,11:53,46,44,92.7,10,M,1016.8
18-01-2022,12:53,46,44,92.7,9,M,1017.6
18-01-2022,13:23,46,43,89.2,8,M,1017.6
18-01-2022,13:53,45,43,92.6,9,M,1018.1
18-01-2022,14:43,45,42,89.1,8,M,1018.4
18-01-2022,14:53,45,42,89.1,8,M,1018.7
18-01-2022,15:53,45,41,85.8,9,M,1019.1
18-01-2022,16:11,45,41,85.8,9,M,1019
18-01-2022,16:53,45,41,85.8,8,M,1019.6
18-01-2022,17:53,45,41,85.8,8,M,1020.3
18-01-2022,18:42,45,42,89.1,9,M,1020.4
18-01-2022,18:53,45,43,92.6,9,M,1020.8
18-01-2022,18:59,45,43,92.6,8,M,1020.4
18-01-2022,19:25,45,44,96.3,7,M,1020.4
18-01-2022,19:53,45,44,96.3,5,M,1020.9
18-01-2022,20:00,45,44,96.3,6,M,1020.4
18-01-2022,20:05,45,44,96.3,5,M,1020.4
18-01-2022,20:16,45,44,96.3,7,M,1020.4
18-01-2022,20:36,46,44,92.7,5,M,1020.4
18-01-2022,20:53,46,44,92.7,7,M,1020.9
18-01-2022,21:18,46,44,92.7,7,M,1020.4
18-01-2022,21:53,46,44,92.7,6,M,1020.8
18-01-2022,22:44,46,44,92.7,5,M,1021
18-01-2022,22:53,46,44,92.7,6,M,1021.5
18-01-2022,23:13,46,45,96.3,5,M,1021.4
18-01-2022,23:40,46,45,96.3,4,M,1021.4
18-01-2022,23:53,46,45,96.3,4,M,1021.9
19-01-2022,00:04,46,45,96.3,3,M,1021.7
19-01-2022,00:53,46,44,92.7,0,M,1022.4
19-01-2022,01:10,46,44,92.7,3,M,1022
19-01-2022,01:22,46,44,92.7,3,M,1022
19-01-2022,01:53,46,44,92.7,3,M,1022.7
19-01-2022,02:53,46,44,92.7,4,M,1023
19-01-2022,03:53,47,44,89.2,4,M,1023.2
19-01-2022,04:21,46,44,92.7,5,M,1023.1
19-01-2022,04:53,46,44,92.7,5,M,1023.8
19-01-2022,05:53,46,44,92.7,4,M,1023.8
19-01-2022,06:26,46,44,92.7,4,M,1023.7
19-01-2022,06:53,46,44,92.7,3,M,1024.5
19-01-2022,07:15,46,44,92.7,4,M,1024.1
19-01-2022,07:32,46,44,92.7,4,M,1024.1
19-01-2022,07:53,46,44,92.7,4,M,1024.3
19-01-2022,08:25,45,43,92.6,4,M,1024.5
19-01-2022,08:53,45,43,92.6,4,M,1024.8
19-01-2022,09:08,44,43,96.2,4,M,1024.5
19-01-2022,09:25,44,42,92.6,5,M,1024.5
19-01-2022,09:51,43,43,100,3,M,1024.9
19-01-2022,09:53,43,42,96.2,3,M,1025
19-01-2022,10:18,44,42,92.6,4,M,1024.8
19-01-2022,10:53,44,42,92.6,3,M,1025.8
19-01-2022,11:53,43,40,89,4,M,1025.9
19-01-2022,12:53,43,40,89,6,M,1025.8
19-01-2022,13:53,43,40,89,5,M,1026
19-01-2022,14:01,43,40,89,6,M,1025.5
19-01-2022,14:53,43,40,89,5,M,1026.2
19-01-2022,15:53,42,39,89,4,M,1026.3
19-01-2022,16:53,43,39,85.6,4,M,1026.9
19-01-2022,17:53,44,39,82.4,5,M,1026.8
19-01-2022,18:53,45,39,79.3,5,M,1027.2
19-01-2022,19:47,46,39,76.4,3,M,1026.5
19-01-2022,19:53,46,40,79.4,4,M,1027.1
19-01-2022,20:51,48,41,76.6,0,M,1026
19-01-2022,20:53,48,41,76.6,0,M,1026.3
19-01-2022,21:53,48,41,76.6,0,M,1026.1
19-01-2022,22:53,49,42,76.7,0,M,1025.7
19-01-2022,23:11,50,42,73.8,0,M,1025.3
19-01-2022,23:53,50,40,68.3,3,M,1025.5
20-01-2022,00:53,48,42,79.6,0,M,1025.4
20-01-2022,01:53,47,43,85.9,3,M,1025.6
20-01-2022,02:53,47,44,89.2,3,M,1025.2
20-01-2022,03:53,47,44,89.2,3,M,1025.2
20-01-2022,04:53,48,44,85.9,5,M,1024.8
20-01-2022,05:53,48,45,89.3,3,M,1024.9
20-01-2022,06:11,47,45,92.7,5,M,1024.4
20-01-2022,06:25,47,45,92.7,7,M,1024
20-01-2022,06:53,47,46,96.3,7,M,1024.6
20-01-2022,07:22,47,46,96.3,8,M,1023.7
20-01-2022,07:53,47,46,96.3,7,M,1024.1
20-01-2022,08:33,47,46,96.3,9,M,1023.4
20-01-2022,08:53,48,47,96.3,9,M,1023.8
20-01-2022,09:24,48,47,96.3,9,M,1023.3
20-01-2022,09:53,49,48,96.3,9,M,1023.4
20-01-2022,10:13,48,47,96.3,9,M,1023
20-01-2022,10:53,50,49,96.3,13,M,1023
20-01-2022,11:24,50,49,96.3,11,M,1022.2
20-01-2022,11:53,51,49,92.8,12,M,1022.5
20-01-2022,12:53,52,50,92.9,16,24,1021.5
20-01-2022,13:22,52,50,92.9,14,25,1021.2
20-01-2022,13:53,51,50,96.4,15,24,1021.9
20-01-2022,14:12,51,50,96.4,16,26,1021.5
20-01-2022,14:32,51,50,96.4,15,23,1021.2
20-01-2022,14:53,51,50,96.4,11,M,1021.8
20-01-2022,15:23,52,50,92.9,11,18,1021.9
20-01-2022,15:53,51,50,96.4,13,M,1022.4
20-01-2022,16:08,51,49,92.8,18,25,1021.2
20-01-2022,16:12,51,49,92.8,13,25,1021.5
20-01-2022,16:45,51,50,96.4,17,21,1021.2
20-01-2022,16:53,51,50,96.4,15,23,1021.8
20-01-2022,17:30,51,48,89.4,9,19,1022.6
20-01-2022,17:53,50,48,92.8,16,26,1023
20-01-2022,18:53,50,47,89.4,14,M,1023.7
20-01-2022,19:53,50,46,86.1,12,22,1024
20-01-2022,20:53,50,45,82.8,17,24,1024
20-01-2022,21:14,50,45,82.8,15,25,1023.6
20-01-2022,21:53,50,43,76.7,12,22,1024.4
20-01-2022,22:53,50,42,73.8,12,22,1025.2
20-01-2022,23:53,47,41,79.5,17,28,1025.6
21-01-2022,00:53,46,40,79.4,9,M,1027
21-01-2022,01:53,45,40,82.5,10,M,1027.7
21-01-2022,02:53,45,40,82.5,9,M,1028.9
21-01-2022,03:53,45,39,79.3,9,M,1030.2
21-01-2022,04:53,43,39,85.6,7,M,1030.9
21-01-2022,05:11,42,39,89,5,M,1031
21-01-2022,05:53,42,38,85.6,6,M,1031.9
21-01-2022,06:53,42,38,85.6,6,M,1032.4
21-01-2022,07:53,41,38,89,4,M,1033.1
21-01-2022,08:53,39,37,92.4,4,M,1033.8
21-01-2022,09:53,40,38,92.5,0,M,1035.1
21-01-2022,10:53,40,39,96.2,0,M,1036.7
21-01-2022,11:53,41,39,92.5,0,M,1036.5
21-01-2022,12:53,40,39,96.2,0,M,1036.4
21-01-2022,13:08,41,39,92.5,3,M,1036.8
21-01-2022,13:15,41,39,92.5,0,M,1036.4
21-01-2022,13:53,41,40,96.2,0,M,1036.6
21-01-2022,14:15,41,39,92.5,0,M,1036.1
21-01-2022,14:31,41,39,92.5,4,M,1036.1
21-01-2022,14:53,42,40,92.5,0,M,1036.8
21-01-2022,15:26,39,38,96.2,3,M,1036.5
21-01-2022,15:53,41,39,92.5,0,M,1037
21-01-2022,16:53,40,39,96.2,4,M,1038.3
21-01-2022,17:03,42,40,92.5,4,M,1038.1
21-01-2022,17:53,44,41,89.1,5,M,1038.8
