Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Pressure
08-01-2022,20:00,34,32,92.3,12,M,1023.3
08-01-2022,20:07,34,32,92.3,11,M,1023.2
08-01-2022,20:19,34,32,92.3,11,M,1023.2
08-01-2022,20:38,34,32,92.3,10,M,1023.2
08-01-2022,21:00,34,34,100,8,M,1023.2
08-01-2022,22:00,36,34,92.3,7,M,1023.4
08-01-2022,23:00,36,34,92.3,11,M,1023.7
09-01-2022,00:00,36,34,92.3,12,M,1024.1
09-01-2022,01:00,36,34,92.3,10,M,1024.4
09-01-2022,02:00,36,36,100,11,M,1024.7
09-01-2022,02:49,37,36,96.1,9,M,1025.1
09-01-2022,03:00,37,36,96.1,10,M,1025.2
09-01-2022,03:41,37,36,96.1,10,M,1025.2
09-01-2022,04:00,37,36,96.1,8,M,1025.4
09-01-2022,16:16,32,32,100,0,M,1027.2
09-01-2022,18:00,36,36,100,3,M,1027.9
09-01-2022,19:00,39,37,92.4,3,M,1027.7
09-01-2022,20:00,41,37,85.5,2,M,1026.9
09-01-2022,21:00,43,37,79.2,3,M,1026.2
09-01-2022,22:00,43,39,85.6,5,M,1025.6
09-01-2022,23:00,43,37,79.2,8,M,1025.4
10-01-2022,00:00,39,37,92.4,4,M,1025.4
10-01-2022,01:00,37,36,96.1,3,M,1025.8
10-01-2022,01:29,36,34,92.3,3,M,1025.7
10-01-2022,01:30,36,34,92.3,3,M,1025.7
10-01-2022,02:00,36,34,92.3,5,M,1025.4
10-01-2022,15:00,36,34,92.3,5,M,1023.8
10-01-2022,16:00,36,34,92.3,3,M,1026.1
10-01-2022,17:00,37,36,96.1,5,M,1026.3
10-01-2022,17:41,41,36,82.2,17,M,1025.9
10-01-2022,18:00,41,37,85.5,15,21,1026.7
10-01-2022,19:00,41,39,92.5,12,M,1026.9
10-01-2022,20:00,43,41,92.6,12,17,1026.4
10-01-2022,20:08,43,41,92.6,13,M,1026.3
10-01-2022,20:28,43,41,92.6,11,16,1026.4
10-01-2022,21:00,45,43,92.6,10,M,1026.2
10-01-2022,22:00,45,43,92.6,10,M,1026.4
10-01-2022,22:13,45,43,92.6,10,15,1026.5
10-01-2022,23:00,45,43,92.6,9,M,1026.6
11-01-2022,00:00,45,43,92.6,9,M,1026.8
11-01-2022,00:35,45,43,92.6,10,M,1026.5
11-01-2022,00:42,45,43,92.6,10,M,1026.4
11-01-2022,01:00,45,43,92.6,10,M,1026.4
11-01-2022,01:31,45,43,92.6,12,M,1025.9
11-01-2022,02:00,45,43,92.6,7,M,1025.8
11-01-2022,02:02,45,43,92.6,8,M,1025.7
11-01-2022,03:52,45,43,92.6,10,M,1023.4
11-01-2022,04:00,45,43,92.6,11,M,1022.9
11-01-2022,05:00,46,43,89.2,9,M,1022.4
11-01-2022,06:00,46,43,89.2,8,M,1022.2
11-01-2022,06:11,45,43,92.6,6,M,1022.3
11-01-2022,07:00,45,45,100,9,M,1022
11-01-2022,07:30,46,45,96.3,11,M,1021.5
11-01-2022,08:00,46,45,96.3,14,M,1020.6
11-01-2022,08:49,46,45,96.3,14,20,1020
11-01-2022,10:00,46,45,96.3,12,M,1020.2
11-01-2022,11:00,46,45,96.3,10,17,1020.1
11-01-2022,12:00,46,45,96.3,14,M,1019.6
11-01-2022,13:00,48,46,92.7,15,M,1020
11-01-2022,14:00,48,46,92.7,14,20,1020
11-01-2022,15:00,46,46,100,12,M,1020.5
11-01-2022,16:00,46,45,96.3,12,M,1021.1
11-01-2022,17:00,48,46,92.7,13,M,1022.1
11-01-2022,18:00,48,46,92.7,10,M,1022.4
11-01-2022,19:00,50,48,92.8,11,M,1022.4
11-01-2022,20:00,50,48,92.8,8,M,1021.7
11-01-2022,20:09,50,48,92.8,8,M,1021.7
11-01-2022,20:18,50,48,92.8,9,M,1021.3
11-01-2022,20:30,48,48,100,8,M,1021.1
11-01-2022,21:00,48,48,100,7,M,1020.8
11-01-2022,21:18,48,48,100,8,M,1020.6
11-01-2022,22:00,48,48,100,7,M,1020
11-01-2022,22:08,48,48,100,6,M,1019.8
11-01-2022,23:24,48,48,100,9,M,1018.4
12-01-2022,01:00,50,48,92.8,10,M,1017
12-01-2022,01:18,50,50,100,9,M,1017.1
12-01-2022,01:36,50,50,100,8,M,1017.3
12-01-2022,01:46,50,48,92.8,9,M,1017.1
12-01-2022,02:00,48,48,100,10,M,1016.8
12-01-2022,02:38,48,48,100,13,M,1016.7
12-01-2022,03:00,48,48,100,13,M,1016.6
12-01-2022,03:51,50,48,92.8,12,M,1016.7
12-01-2022,04:34,50,48,92.8,12,M,1017.3
12-01-2022,04:55,50,48,92.8,12,17,1017.2
12-01-2022,06:00,50,48,92.8,11,M,1017.5
12-01-2022,07:00,48,48,100,11,M,1018
12-01-2022,08:00,50,48,92.8,9,M,1018.6
12-01-2022,08:36,50,48,92.8,9,M,1018.9
12-01-2022,09:00,50,48,92.8,10,M,1018.7
12-01-2022,10:00,50,48,92.8,9,M,1019.6
12-01-2022,11:00,48,48,100,10,M,1019.7
12-01-2022,11:26,48,48,100,9,M,1019.6
12-01-2022,12:00,48,48,100,7,M,1019.2
12-01-2022,13:00,48,48,100,8,M,1018.6
12-01-2022,13:37,50,48,92.8,9,M,1018.2
12-01-2022,13:54,50,50,100,8,M,1018.5
12-01-2022,14:00,50,50,100,7,M,1018.5
12-01-2022,14:06,50,48,92.8,8,M,1018.4
12-01-2022,14:21,50,48,92.8,9,M,1018.3
12-01-2022,15:00,50,48,92.8,9,M,1018.5
12-01-2022,15:30,50,48,92.8,8,M,1018.7
12-01-2022,16:16,50,48,92.8,8,M,1017.7
12-01-2022,16:21,48,48,100,9,M,1017.6
12-01-2022,16:29,50,48,92.8,6,M,1017.8
12-01-2022,16:45,50,48,92.8,7,M,1018
12-01-2022,17:43,50,50,100,7,M,1018
12-01-2022,18:12,50,50,100,4,M,1018.2
12-01-2022,18:22,50,48,92.8,7,M,1018.1
12-01-2022,18:36,50,50,100,9,M,1018.2
12-01-2022,18:52,50,48,92.8,11,M,1018.1
12-01-2022,19:34,50,50,100,11,M,1017.8
12-01-2022,19:43,50,50,100,10,M,1017.7
12-01-2022,19:53,50,50,100,10,M,1017.5
12-01-2022,20:00,50,50,100,10,M,1017.4
12-01-2022,20:21,50,50,100,12,M,1016.9
12-01-2022,20:40,50,50,100,13,M,1016.7
12-01-2022,20:45,50,50,100,12,M,1016.6
12-01-2022,20:48,50,50,100,12,M,1016.9
12-01-2022,21:00,50,50,100,13,19,1016.7
12-01-2022,22:00,50,50,100,12,M,1016.6
12-01-2022,23:00,50,50,100,11,M,1016.6
12-01-2022,23:20,50,50,100,11,M,1016.7
12-01-2022,23:40,50,50,100,12,M,1016.8
13-01-2022,00:00,50,50,100,12,M,1016.9
13-01-2022,01:00,52,50,92.9,10,M,1017.1
13-01-2022,02:00,52,50,92.9,8,M,1017.3
13-01-2022,03:00,52,50,92.9,5,M,1017
13-01-2022,04:00,52,48,86.2,6,M,1016.8
13-01-2022,05:00,50,48,92.8,6,M,1016.4
13-01-2022,06:00,48,46,92.7,6,M,1016.5
13-01-2022,07:00,48,46,92.7,3,M,1017.2
13-01-2022,08:00,48,46,92.7,9,M,1017.5
13-01-2022,08:49,50,46,86.1,5,M,1016.7
13-01-2022,09:00,48,46,92.7,0,M,1017
13-01-2022,10:00,48,46,92.7,3,M,1017.1
13-01-2022,10:29,46,46,100,10,M,1016.8
13-01-2022,11:00,46,45,96.3,6,M,1016.8
13-01-2022,12:00,46,45,96.3,9,M,1017.4
13-01-2022,13:00,46,45,96.3,5,M,1017.4
13-01-2022,14:00,50,46,86.1,0,M,1017.8
13-01-2022,15:00,46,45,96.3,7,M,1018.4
13-01-2022,16:00,45,43,92.6,2,M,1018.7
13-01-2022,17:00,48,46,92.7,8,M,1019.7
13-01-2022,18:00,48,46,92.7,6,M,1020.6
13-01-2022,19:00,50,46,86.1,0,M,1021.9
13-01-2022,20:00,52,48,86.2,2,M,1022.5
13-01-2022,21:00,50,46,86.1,6,M,1023
13-01-2022,22:00,50,46,86.1,8,M,1023.9
13-01-2022,23:00,46,45,96.3,8,M,1025
14-01-2022,00:00,46,45,96.3,3,M,1025.7
14-01-2022,01:00,43,41,92.6,9,M,1026.7
14-01-2022,02:00,43,41,92.6,6,M,1027.1
14-01-2022,03:00,39,39,100,3,M,1027.8
14-01-2022,04:00,43,43,100,3,M,1028.2
14-01-2022,05:00,39,39,100,5,M,1028.9
14-01-2022,06:00,41,41,100,5,M,1029.5
14-01-2022,07:00,43,43,100,2,M,1030.2
14-01-2022,08:00,43,43,100,2,M,1030.6
14-01-2022,09:00,43,41,92.6,0,M,1031.4
14-01-2022,10:00,43,43,100,5,M,1032
14-01-2022,11:00,45,45,100,4,M,1032.4
14-01-2022,12:00,45,45,100,6,M,1032.3
14-01-2022,13:00,45,43,92.6,2,M,1032.6
14-01-2022,14:00,45,45,100,7,M,1032.5
14-01-2022,15:00,45,45,100,8,M,1032.9
14-01-2022,16:00,45,43,92.6,7,M,1032.5
14-01-2022,17:00,45,43,92.6,5,M,1032.7
14-01-2022,18:00,46,45,96.3,5,M,1032.7
14-01-2022,19:00,48,45,89.3,6,M,1032
14-01-2022,20:00,45,43,92.6,4,M,1031.6
14-01-2022,21:00,45,45,100,6,M,1031.7
14-01-2022,22:00,46,45,96.3,3,M,1030.9
14-01-2022,23:00,48,45,89.3,3,M,1030.4
15-01-2022,00:00,43,41,92.6,5,M,1030.5
15-01-2022,01:00,43,43,100,0,M,1030.1
15-01-2022,02:00,43,43,100,3,M,1029.5
15-01-2022,03:00,46,45,96.3,4,M,1029
15-01-2022,04:00,45,43,92.6,2,M,1029
15-01-2022,05:00,43,43,100,0,M,1028.9
15-01-2022,06:00,43,43,100,2,M,1029.2
15-01-2022,07:00,45,43,92.6,3,M,1028.5
15-01-2022,07:40,45,45,100,7,M,1028.2
15-01-2022,08:00,45,43,92.6,4,M,1028.3
15-01-2022,09:00,43,43,100,4,M,1028.5
15-01-2022,10:00,43,43,100,2,M,1028.7
15-01-2022,10:27,41,41,100,3,M,1028.4
15-01-2022,11:00,43,43,100,3,M,1028.3
15-01-2022,11:23,43,43,100,3,M,1028.3
15-01-2022,12:00,43,41,92.6,4,M,1027.9
15-01-2022,13:00,41,41,100,5,M,1027.1
15-01-2022,14:00,37,37,100,5,M,1027.2
15-01-2022,14:20,39,37,92.4,5,M,1027.5
15-01-2022,14:54,43,41,92.6,2,M,1027.8
15-01-2022,15:00,43,43,100,3,M,1027.8
15-01-2022,15:16,43,41,92.6,5,M,1027.9
15-01-2022,15:25,41,41,100,4,M,1027.8
15-01-2022,16:00,43,41,92.6,4,M,1028
15-01-2022,16:32,43,43,100,6,M,1028.1
15-01-2022,16:47,43,43,100,6,M,1028.3
15-01-2022,16:53,43,43,100,6,M,1028.4
15-01-2022,17:40,43,43,100,6,M,1028.6
15-01-2022,17:52,43,43,100,5,M,1028.6
15-01-2022,18:28,43,43,100,4,M,1029
15-01-2022,19:21,43,43,100,2,M,1028.8
15-01-2022,19:51,45,43,92.6,2,M,1028.7
15-01-2022,20:44,43,43,100,3,M,1028.7
15-01-2022,20:53,45,43,92.6,3,M,1028.8
15-01-2022,21:23,43,43,100,3,M,1028.2
15-01-2022,21:33,43,43,100,4,M,1028.3
15-01-2022,23:00,43,43,100,5,M,1028.2
15-01-2022,23:21,43,43,100,5,M,1028.2
15-01-2022,23:46,43,43,100,3,M,1028.1
16-01-2022,00:00,43,43,100,2,M,1028.1
16-01-2022,01:00,43,43,100,5,M,1028.1
16-01-2022,01:22,43,43,100,4,M,1028.2
16-01-2022,01:51,43,43,100,3,M,1028
16-01-2022,02:00,43,43,100,3,M,1028.2
16-01-2022,03:00,43,43,100,4,M,1028.5
16-01-2022,04:00,43,43,100,2,M,1028.3
16-01-2022,05:00,43,43,100,2,M,1028.1
16-01-2022,06:00,43,43,100,4,M,1027.7
16-01-2022,07:00,41,41,100,2,M,1027.6
16-01-2022,07:40,41,41,100,2,M,1027.6
16-01-2022,08:00,41,41,100,0,M,1028.1
16-01-2022,08:06,41,41,100,2,M,1027
16-01-2022,08:22,41,41,100,2,M,1026.8
16-01-2022,08:40,41,41,100,3,M,1027.6
16-01-2022,09:00,41,41,100,2,M,1027.6
16-01-2022,09:29,41,41,100,2,M,1027.3
16-01-2022,10:22,43,41,92.6,3,M,1027.3
16-01-2022,10:30,43,41,92.6,3,M,1027.1
16-01-2022,10:40,41,41,100,3,M,1027.1
16-01-2022,10:56,41,41,100,2,M,1027
16-01-2022,13:00,41,41,100,0,M,1026.3
16-01-2022,14:00,41,41,100,0,M,1025.8
16-01-2022,15:00,41,41,100,4,M,1025.6
16-01-2022,15:21,41,41,100,3,M,1025.2
16-01-2022,15:30,41,41,100,3,M,1025.2
16-01-2022,15:50,41,41,100,3,M,1025.2
16-01-2022,16:00,41,41,100,4,M,1025
16-01-2022,16:15,41,41,100,0,M,1024.9
16-01-2022,16:44,41,41,100,0,M,1024.6
16-01-2022,17:00,41,41,100,2,M,1024.8
16-01-2022,18:00,43,41,92.6,0,M,1024.7
16-01-2022,18:27,43,43,100,0,M,1024.6
16-01-2022,19:00,43,43,100,0,M,1024.3
16-01-2022,19:10,43,43,100,2,M,1024.3
16-01-2022,19:32,43,43,100,2,M,1024.2
16-01-2022,20:00,43,43,100,6,M,1023.8
16-01-2022,20:31,43,43,100,4,M,1023.3
16-01-2022,22:00,43,43,100,0,M,1022.6
16-01-2022,23:00,41,41,100,4,M,1022.2
17-01-2022,00:00,41,41,100,3,M,1021.9
17-01-2022,00:36,41,41,100,3,M,1021.9
17-01-2022,01:00,41,41,100,3,M,1021.9
17-01-2022,02:00,41,41,100,3,M,1021.7
17-01-2022,03:00,41,41,100,2,M,1020.7
17-01-2022,04:00,41,41,100,2,M,1020.3
17-01-2022,05:00,43,41,92.6,0,M,1020.2
17-01-2022,06:00,41,41,100,4,M,1019.9
17-01-2022,07:00,41,41,100,6,M,1019.6
17-01-2022,07:08,41,41,100,6,M,1019.4
17-01-2022,07:19,41,41,100,7,M,1019.4
17-01-2022,08:00,41,41,100,6,M,1019.4
17-01-2022,09:00,41,41,100,7,M,1018.7
17-01-2022,09:20,41,41,100,6,M,1018.6
17-01-2022,10:00,41,41,100,5,M,1018.2
17-01-2022,10:12,41,41,100,5,M,1018.2
17-01-2022,10:22,41,41,100,4,M,1018.1
17-01-2022,10:48,41,41,100,5,M,1018
17-01-2022,11:00,41,41,100,6,M,1018
17-01-2022,11:07,41,41,100,4,M,1018
17-01-2022,11:14,41,41,100,5,M,1018.1
17-01-2022,11:56,41,41,100,6,M,1017.6
17-01-2022,12:17,41,41,100,4,M,1017.6
17-01-2022,12:32,41,41,100,5,M,1017.3
17-01-2022,12:41,41,41,100,6,M,1017.2
17-01-2022,12:49,41,41,100,6,M,1017.1
17-01-2022,13:11,39,39,100,6,M,1016.9
17-01-2022,13:41,39,39,100,6,M,1016.9
17-01-2022,15:00,41,41,100,7,M,1016.5
17-01-2022,16:00,41,41,100,4,M,1016.6
17-01-2022,16:29,41,41,100,6,M,1016.5
17-01-2022,17:00,41,41,100,8,M,1016.7
17-01-2022,18:00,43,39,85.6,10,M,1017
17-01-2022,19:00,43,41,92.6,12,M,1016.8
17-01-2022,20:00,45,41,85.8,11,M,1017.1
17-01-2022,21:00,45,41,85.8,10,M,1015.8
17-01-2022,22:00,45,39,79.3,8,M,1015.5
17-01-2022,23:00,45,41,85.8,8,M,1015.9
18-01-2022,00:00,45,41,85.8,9,M,1015.5
18-01-2022,00:29,45,41,85.8,7,M,1015.6
18-01-2022,01:00,43,41,92.6,10,M,1015.6
18-01-2022,02:00,43,43,100,10,M,1015.5
18-01-2022,02:36,43,43,100,6,M,1015.7
18-01-2022,02:48,43,43,100,9,M,1015.6
18-01-2022,03:00,43,43,100,8,M,1015.7
18-01-2022,03:17,43,43,100,7,M,1015.6
18-01-2022,04:00,43,43,100,8,M,1015.5
18-01-2022,04:13,43,43,100,9,M,1015.4
18-01-2022,04:38,43,43,100,5,M,1015.5
18-01-2022,05:45,43,43,100,6,M,1015.3
18-01-2022,06:25,43,43,100,5,M,1015.6
18-01-2022,07:46,43,43,100,3,M,1015.8
18-01-2022,08:25,43,43,100,4,M,1015.9
18-01-2022,10:00,43,43,100,3,M,1016.1
18-01-2022,10:13,43,43,100,3,M,1016.2
18-01-2022,11:00,43,43,100,3,M,1016.3
18-01-2022,12:00,43,43,100,3,M,1016.2
18-01-2022,12:32,43,43,100,0,M,1016.8
18-01-2022,12:50,43,43,100,3,M,1016.8
18-01-2022,13:00,43,43,100,4,M,1017
18-01-2022,13:24,43,43,100,2,M,1017.2
18-01-2022,14:00,43,43,100,3,M,1017.4
18-01-2022,14:45,43,43,100,2,M,1017.7
18-01-2022,15:19,43,43,100,2,M,1018
18-01-2022,15:36,43,43,100,2,M,1018.1
18-01-2022,16:12,43,43,100,2,M,1018.4
18-01-2022,16:23,43,43,100,2,M,1018.6
18-01-2022,17:23,43,43,100,0,M,1019
18-01-2022,18:44,45,45,100,2,M,1019.6
18-01-2022,19:35,45,45,100,3,M,1019.8
18-01-2022,20:40,45,45,100,3,M,1019.9
18-01-2022,21:44,43,43,100,5,M,1020.4
18-01-2022,22:44,45,45,100,3,M,1020.5
18-01-2022,23:43,45,45,100,2,M,1021.1
19-01-2022,00:29,43,43,100,3,M,1021.5
19-01-2022,01:20,43,43,100,3,M,1021.8
19-01-2022,01:26,43,43,100,4,M,1021.8
19-01-2022,01:41,43,43,100,3,M,1021.9
19-01-2022,01:49,43,43,100,2,M,1021.9
19-01-2022,02:39,43,43,100,0,M,1022.2
19-01-2022,03:19,43,43,100,0,M,1022.5
19-01-2022,03:40,43,43,100,0,M,1022.8
19-01-2022,04:18,43,43,100,0,M,1022.7
19-01-2022,05:08,45,45,100,4,M,1023.1
19-01-2022,05:38,45,45,100,4,M,1023
19-01-2022,05:54,45,45,100,3,M,1023.2
19-01-2022,06:19,45,45,100,5,M,1023.3
19-01-2022,07:10,45,45,100,5,M,1023.9
19-01-2022,07:50,45,45,100,4,M,1023.8
19-01-2022,08:45,45,45,100,6,M,1024.2
19-01-2022,10:00,45,45,100,5,M,1024.9
19-01-2022,11:00,45,45,100,4,M,1025
19-01-2022,11:31,45,45,100,6,M,1025.1
19-01-2022,12:00,45,45,100,4,M,1025.2
19-01-2022,12:41,45,45,100,4,M,1025.3
19-01-2022,13:00,45,45,100,4,M,1025.2
19-01-2022,13:16,45,45,100,4,M,1025.4
19-01-2022,15:00,45,45,100,4,M,1025.7
19-01-2022,16:00,45,45,100,4,M,1026
19-01-2022,16:28,45,45,100,5,M,1026
19-01-2022,17:00,45,45,100,7,M,1026.3
19-01-2022,18:00,46,45,96.3,4,M,1026.4
19-01-2022,19:00,46,45,96.3,6,M,1026.6
19-01-2022,20:00,48,46,92.7,7,M,1025.9
19-01-2022,21:00,48,46,92.7,6,M,1025.6
19-01-2022,22:00,48,46,92.7,6,M,1025
19-01-2022,23:00,50,46,86.1,2,M,1025.4
19-01-2022,23:38,48,45,89.3,4,M,1025.1
20-01-2022,00:00,48,45,89.3,5,M,1025.1
20-01-2022,01:00,46,45,96.3,5,M,1024.9
20-01-2022,02:00,46,45,96.3,7,M,1024.7
20-01-2022,03:00,46,45,96.3,5,M,1024.8
20-01-2022,04:00,45,45,100,5,M,1024.3
20-01-2022,05:00,45,45,100,9,M,1024
20-01-2022,06:00,45,45,100,10,M,1023.4
20-01-2022,07:00,45,45,100,5,M,1022.9
20-01-2022,08:00,45,45,100,6,M,1022.1
20-01-2022,08:17,45,45,100,8,M,1021.6
20-01-2022,08:48,45,45,100,9,M,1021.4
20-01-2022,09:00,45,45,100,9,M,1021.1
20-01-2022,09:21,45,45,100,9,M,1020.9
20-01-2022,09:35,45,45,100,8,M,1020.9
20-01-2022,10:00,45,45,100,7,M,1020.7
20-01-2022,11:00,45,45,100,6,M,1019.5
20-01-2022,11:22,45,45,100,6,M,1019.8
20-01-2022,11:44,45,45,100,9,M,1019.2
20-01-2022,12:00,46,45,96.3,8,M,1019.3
20-01-2022,12:06,45,45,100,4,M,1019.6
20-01-2022,12:48,46,46,100,5,M,1018.6
20-01-2022,13:00,46,46,100,7,M,1018.6
20-01-2022,13:18,46,46,100,8,M,1018.3
20-01-2022,14:00,46,46,100,7,M,1017.8
20-01-2022,14:19,46,46,100,7,M,1017.9
20-01-2022,14:31,46,46,100,8,M,1017.9
20-01-2022,14:50,46,46,100,7,M,1017.8
20-01-2022,16:00,46,45,96.3,5,M,1018.4
20-01-2022,17:00,46,46,100,4,M,1019.3
20-01-2022,18:00,50,48,92.8,3,M,1019.6
20-01-2022,19:00,50,46,86.1,5,M,1020.2
20-01-2022,20:00,52,46,79.9,3,M,1020.7
20-01-2022,21:00,48,46,92.7,5,M,1020.7
20-01-2022,22:00,46,45,96.3,7,M,1021.6
20-01-2022,22:25,46,45,96.3,8,M,1022.2
20-01-2022,23:00,48,45,89.3,14,19,1022.9
21-01-2022,00:00,46,43,89.2,13,18,1023.6
21-01-2022,01:00,45,43,92.6,17,M,1024.1
21-01-2022,02:00,45,43,92.6,19,M,1025
21-01-2022,03:00,45,43,92.6,16,M,1026.2
21-01-2022,04:00,45,43,92.6,21,27,1026.9
21-01-2022,05:00,45,41,85.8,13,M,1028.3
21-01-2022,06:00,43,41,92.6,13,M,1029.6
21-01-2022,07:00,43,41,92.6,11,M,1031.3
21-01-2022,08:00,43,41,92.6,8,M,1031.8
21-01-2022,09:00,39,39,100,8,M,1033.1
21-01-2022,10:00,39,39,100,4,M,1034.2
21-01-2022,11:00,37,37,100,4,M,1034.9
21-01-2022,12:00,37,37,100,4,M,1035.1
21-01-2022,13:00,37,37,100,0,M,1035
21-01-2022,14:00,37,37,100,2,M,1035.6
21-01-2022,14:37,39,39,100,0,M,1036.3
21-01-2022,15:00,39,39,100,0,M,1036.4
21-01-2022,16:00,41,41,100,3,M,1037.1
21-01-2022,17:00,43,41,92.6,3,M,1037.3
21-01-2022,17:16,43,41,92.6,3,M,1037.7
21-01-2022,17:31,43,41,92.6,3,M,1037.8
21-01-2022,18:00,43,43,100,0,M,1038.4
21-01-2022,18:11,43,41,92.6,3,M,1038.4
21-01-2022,18:46,43,43,100,3,M,1038.6
21-01-2022,19:00,43,43,100,2,M,1038.5
21-01-2022,20:00,45,43,92.6,4,M,1038.3
21-01-2022,20:15,45,41,85.8,4,M,1038.2
21-01-2022,21:00,43,43,100,3,M,1038
21-01-2022,21:51,45,41,85.8,4,M,1038
21-01-2022,22:00,45,43,92.6,4,M,1037.9
21-01-2022,23:00,45,41,85.8,3,M,1038
22-01-2022,00:00,41,41,100,4,M,1038.1
22-01-2022,01:00,41,39,92.5,5,M,1038.4
22-01-2022,02:00,41,39,92.5,0,M,1038.2
22-01-2022,03:00,41,41,100,0,M,1038
22-01-2022,04:00,39,39,100,0,M,1037.8
22-01-2022,05:00,37,37,100,2,M,1037.5
22-01-2022,05:34,36,36,100,3,M,1037.6
22-01-2022,06:00,37,37,100,4,M,1037.7
22-01-2022,06:14,36,36,100,4,M,1037.6
22-01-2022,06:52,36,36,100,3,M,1037.7
22-01-2022,07:00,37,37,100,3,M,1037.7
22-01-2022,09:00,37,37,100,3,M,1037.3
22-01-2022,10:00,37,37,100,0,M,1037.3
22-01-2022,11:00,37,36,96.1,2,M,1037.1
22-01-2022,11:25,36,36,100,3,M,1037
22-01-2022,11:33,36,36,100,5,M,1037
22-01-2022,11:39,37,37,100,4,M,1037
22-01-2022,12:00,37,37,100,6,M,1037
22-01-2022,12:17,37,37,100,7,M,1037
22-01-2022,13:00,37,36,96.1,3,M,1036.8
22-01-2022,14:00,37,37,100,4,M,1036.2
22-01-2022,15:00,37,37,100,2,M,1036.1
22-01-2022,15:07,36,36,100,2,M,1036
22-01-2022,15:14,37,37,100,0,M,1035.8
22-01-2022,15:28,36,36,100,0,M,1035.8
22-01-2022,15:30,36,36,100,0,M,1035.8
22-01-2022,15:50,36,36,100,0,M,1035.7
22-01-2022,16:00,37,36,96.1,0,M,1035.6
22-01-2022,16:02,36,36,100,0,M,1035.7
22-01-2022,16:04,36,36,100,0,M,1035.7
22-01-2022,16:17,36,36,100,2,M,1035.8
22-01-2022,17:00,39,37,92.4,3,M,1036.1
22-01-2022,17:12,36,36,100,3,M,1036.1
22-01-2022,17:14,36,36,100,2,M,1036.2
22-01-2022,17:24,37,37,100,0,M,1036
22-01-2022,19:00,43,43,100,2,M,1036.2
22-01-2022,20:00,45,41,85.8,4,M,1035.6
22-01-2022,21:00,45,39,79.3,6,M,1035.1
22-01-2022,22:00,45,41,85.8,8,M,1034.5
22-01-2022,23:00,43,41,92.6,10,M,1034.4
23-01-2022,00:00,43,39,85.6,9,M,1034
23-01-2022,01:00,41,39,92.5,9,M,1033.7
23-01-2022,02:00,41,39,92.5,10,M,1033.6
23-01-2022,03:00,39,39,100,8,M,1033.2
23-01-2022,04:00,39,39,100,7,M,1032.7
23-01-2022,05:00,39,39,100,6,M,1032.4
23-01-2022,05:31,36,36,100,4,M,1032.3
23-01-2022,06:00,36,36,100,3,M,1032.3
23-01-2022,07:00,36,34,92.3,3,M,1032.4
23-01-2022,08:00,34,34,100,2,M,1032.2
23-01-2022,09:00,37,37,100,9,M,1032
23-01-2022,09:12,37,37,100,9,M,1032
23-01-2022,09:18,37,37,100,8,M,1031.9
23-01-2022,10:00,37,37,100,7,M,1031.7
23-01-2022,11:00,39,37,92.4,6,M,1031.4
23-01-2022,12:00,39,37,92.4,4,M,1031.1
23-01-2022,13:00,37,37,100,5,M,1030.7
23-01-2022,14:00,37,37,100,4,M,1030.7
23-01-2022,14:39,37,37,100,3,M,1030.8
23-01-2022,15:00,37,37,100,3,M,1030.8
23-01-2022,15:13,37,37,100,3,M,1030.8
23-01-2022,15:43,37,37,100,3,M,1030.8
23-01-2022,16:00,37,37,100,2,M,1030.8
23-01-2022,16:05,37,37,100,2,M,1030.8
23-01-2022,16:11,37,37,100,3,M,1030.7
23-01-2022,16:21,37,37,100,3,M,1030.7
23-01-2022,16:29,37,37,100,3,M,1030.8
23-01-2022,16:38,37,37,100,3,M,1030.9
23-01-2022,16:43,37,37,100,3,M,1030.9
23-01-2022,16:48,37,37,100,4,M,1030.9
23-01-2022,17:08,37,37,100,3,M,1030.8
23-01-2022,17:16,37,37,100,4,M,1030.9
23-01-2022,17:32,37,37,100,4,M,1030.8
23-01-2022,18:22,37,37,100,4,M,1030.7
23-01-2022,18:29,37,37,100,4,M,1030.7
23-01-2022,18:38,37,37,100,3,M,1030.6
23-01-2022,19:34,37,37,100,3,M,1030.1
23-01-2022,21:00,37,37,100,3,M,1029.2
23-01-2022,22:00,39,37,92.4,2,M,1028.6
23-01-2022,22:09,39,37,92.4,5,M,1028.6
23-01-2022,23:00,37,37,100,8,M,1028.7
23-01-2022,23:19,37,37,100,8,M,1028.5
24-01-2022,00:00,39,39,100,8,M,1028.2
24-01-2022,00:31,39,39,100,7,M,1028.2
24-01-2022,00:46,39,37,92.4,6,M,1028.1
24-01-2022,01:32,39,39,100,5,M,1028.1
24-01-2022,02:31,39,37,92.4,2,M,1027.5
24-01-2022,04:00,39,39,100,4,M,1027.2
24-01-2022,05:00,39,39,100,3,M,1027.3
24-01-2022,06:00,39,39,100,2,M,1027.1
24-01-2022,07:00,39,37,92.4,2,M,1027
24-01-2022,08:00,39,37,92.4,2,M,1027.1
24-01-2022,09:00,37,37,100,2,M,1026.8
24-01-2022,10:00,37,37,100,5,M,1026.2
24-01-2022,10:24,37,37,100,4,M,1026.4
24-01-2022,10:47,37,37,100,4,M,1026.6
24-01-2022,11:00,37,37,100,2,M,1026.7
24-01-2022,11:15,37,37,100,2,M,1026.4
